Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;ASSOCIACIONS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;ASSOCIACIONS;I2;HOME;2;ESPANYA;NO;46
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I1;DONA;1;ESPANYA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I1;DONA;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I1;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I2;DONA;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I2;DONA;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I2;HOME;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;COOPERATIVES;I2;HOME;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I0;DONA;0;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;DONA;1;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;HOME;1;ESPANYA;NO;10
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;HOME;1;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I1;HOME;1;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;DONA;2;ESPANYA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;HOME;2;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;HOME;2;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;FUNDACIONS;I2;HOME;2;ESPANYA;SI;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;PERSONES FÍSIQUES;I1;DONA;1;ESPANYA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;ESPANYA;NO;14
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;ESPANYA;NO;14
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;33
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;RESTA D'EUROPA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;RESTA D'ÀFRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;CENTRE I SUDAMÈRICA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ESPANYA;NO;47
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;MAGREB;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;RESTA D'ÀFRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I0;HOME;0;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;28
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;CENTRE I SUDAMÈRICA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;NO;153
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;MAGREB;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA D'EUROPA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA D'ÀFRICA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;1;ÀSIA I OCEANIA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;NO;156
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ESPANYA;SI;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;MAGREB;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA D'EUROPA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA D'ÀFRICA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ÀSIA I OCEANIA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;1;ÀSIA I OCEANIA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I1;HOME;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;29
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;NO;194
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ESPANYA;SI;8
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;MAGREB;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;MAGREB;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'EUROPA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA D'ÀFRICA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;2;ÀSIA I OCEANIA;NO;7
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;DONA;3;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;28
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;CENTRE I SUDAMÈRICA;SI;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;NO;214
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ESPANYA;SI;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'EUROPA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA D'ÀFRICA;NO;10
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;CORPORACIONS LOCALS;I2;HOME;2;ÀSIA I OCEANIA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I0;DONA;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I0;HOME;0;ESPANYA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I1;DONA;1;ESPANYA;NO;16
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I1;HOME;1;ESPANYA;NO;13
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;DONA;2;ESPANYA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;DONA;2;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;DONA;2;RESTA D'EUROPA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;HOME;2;ESPANYA;NO;26
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801908;NOU BARRIS;PÚBLIC;DEPARTAMENT D'EDUCACIÓ I FORMACIÓ PROFESSIONAL;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I0;DONA;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I0;HOME;0;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I1;DONA;1;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I1;HOME;1;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I2;DONA;2;ESPANYA;NO;20
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ASSOCIACIONS;I2;HOME;2;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;ESPANYA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ESPANYA;NO;9
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ÀSIA I OCEANIA;NO;1
