Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Matrícula concertada;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'EUROPA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'ÀFRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'ÀFRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA UNIÓ EUROPEA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA UNIÓ EUROPEA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ÀSIA I OCEANIA;NO;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ÀSIA I OCEANIA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;4;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;CENTRE I SUDAMÈRICA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;CENTRE I SUDAMÈRICA;SI;10
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;NO;199
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;SI;56
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'ÀFRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'ÀFRICA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA UNIÓ EUROPEA;NO;7
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;SI;7
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;4;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;CENTRE I SUDAMÈRICA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;CENTRE I SUDAMÈRICA;SI;11
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;NO;215
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;SI;45
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;MAGREB;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;MAGREB;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'EUROPA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'EUROPA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'ÀFRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA UNIÓ EUROPEA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA UNIÓ EUROPEA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ÀSIA I OCEANIA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ÀSIA I OCEANIA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;5;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;5;ESPANYA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;CENTRE I SUDAMÈRICA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;CENTRE I SUDAMÈRICA;SI;15
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;NO;198
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;SI;57
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'EUROPA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'ÀFRICA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'ÀFRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA UNIÓ EUROPEA;NO;7
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;5;ESPANYA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;AMÈRICA DEL NORD;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;CENTRE I SUDAMÈRICA;NO;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;CENTRE I SUDAMÈRICA;SI;20
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;NO;228
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;SI;40
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;MAGREB;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;MAGREB;SI;7
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA D'EUROPA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA UNIÓ EUROPEA;NO;11
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA UNIÓ EUROPEA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ÀSIA I OCEANIA;NO;9
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ÀSIA I OCEANIA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;6;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;AMÈRICA DEL NORD;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;CENTRE I SUDAMÈRICA;NO;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;CENTRE I SUDAMÈRICA;SI;16
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ESPANYA;NO;202
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ESPANYA;SI;53
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;MAGREB;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'EUROPA;SI;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'ÀFRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'ÀFRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA UNIÓ EUROPEA;NO;10
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA UNIÓ EUROPEA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ÀSIA I OCEANIA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ÀSIA I OCEANIA;SI;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801909;SANT ANDREU;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;6;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;ESPANYA;NO;45
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;RESTA D'EUROPA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;RESTA UNIÓ EUROPEA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;ÀSIA I OCEANIA;NO;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;DONA;3;ÀSIA I OCEANIA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;ESPANYA;NO;44
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;ESPANYA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;RESTA D'EUROPA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;RESTA UNIÓ EUROPEA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I3;SI;HOME;3;ÀSIA I OCEANIA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I4;SI;DONA;4;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I4;SI;DONA;4;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I4;SI;DONA;4;ESPANYA;NO;44
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801910;SANT MARTÍ;PRIVAT;COOPERATIVES;I4;SI;DONA;4;ESPANYA;SI;4
